time_stamp,Pulsometer_readout,Engine_efficiency,red_Value,blue_Value,green_Value
2018-01-01T08:07:29Z,194,83.64273496227246,249,127,242
2018-01-01T08:07:30Z,195,81.93316467865593,253,124,244
2018-01-01T08:07:31Z,196,83.67989164956433,254,128,249
2018-01-01T08:07:32Z,197,81.16196957538199,254,127,246
2018-01-01T08:07:33Z,198,83.8730984663907,250,128,245
2018-01-01T08:07:34Z,199,80.86680484446501,244,125,235
2018-01-01T08:07:35Z,200,85.18044664329825,236,128,231
2018-01-01T08:07:36Z,201,86.2138211005894,225,128,220
2018-01-01T08:07:37Z,202,82.63456771357184,212,133,212
2018-01-01T08:07:38Z,203,82.1188299919232,197,128,193
2018-01-01T08:07:39Z,204,80.90462407053847,179,123,173
2018-01-01T08:07:40Z,205,82.71185624295626,160,128,159
2018-01-01T08:07:41Z,206,71.29958850396282,140,130,141
2018-01-01T08:07:42Z,207,80.13124528550136,118,130,121
2018-01-01T08:07:43Z,208,78.7644642423864,95,128,97
2018-01-01T08:07:44Z,209,83.3269937517513,71,130,76
2018-01-01T08:07:45Z,210,85.83242319154219,46,131,53
2018-01-01T08:07:46Z,211,81.51257389180316,21,128,26
2018-01-01T08:07:47Z,212,77.76300252909918,4,128,10
2018-01-01T08:07:48Z,213,79.86428421725147,29,127,33
2018-01-01T08:07:49Z,214,74.5430973222538,54,127,58
2018-01-01T08:07:50Z,215,82.50434482769374,79,128,82
2018-01-01T08:07:51Z,216,82.00843790756164,103,126,102
2018-01-01T08:07:52Z,217,80.43974830047992,125,129,127
2018-01-01T08:07:53Z,218,84.85257623766294,147,126,144
2018-01-01T08:07:54Z,219,77.06130290828497,167,129,167
2018-01-01T08:07:55Z,220,82.31152514052293,185,130,185
2018-01-01T08:07:56Z,221,78.88128249515324,202,130,200
2018-01-01T08:07:57Z,222,82.21347811462226,216,125,210
2018-01-01T08:07:58Z,223,72.94978128004102,229,127,223
2018-01-01T08:07:59Z,224,74.11336988839223,239,126,232
2018-01-01T08:08:00Z,225,81.38924214140322,246,128,241
2018-01-01T08:08:01Z,226,82.48648015823537,251,131,248
2018-01-01T08:08:02Z,227,75.12688851224159,254,130,250
2018-01-01T08:08:03Z,228,77.52286526196184,254,126,247
2018-01-01T08:08:04Z,229,79.7624490572888,252,130,248
2018-01-01T08:08:05Z,230,83.28220307992964,247,128,241
2018-01-01T08:08:06Z,231,80.81463086697912,239,128,234
2018-01-01T08:08:07Z,232,86.61028158875867,230,127,224
2018-01-01T08:08:08Z,233,81.26666626771167,217,122,207
2018-01-01T08:08:09Z,234,82.26403130958131,203,129,200
2018-01-01T08:08:10Z,235,81.10342769197943,187,127,183
2018-01-01T08:08:11Z,236,86.68822331870062,169,129,168
2018-01-01T08:08:12Z,237,76.0850981549242,149,129,149
2018-01-01T08:08:13Z,238,78.27328752743043,127,124,124
2018-01-01T08:08:14Z,239,83.91131935423631,105,127,105
2018-01-01T08:08:15Z,240,79.51234012664199,81,125,80
2018-01-01T08:08:16Z,241,81.73642109972995,56,127,59
2018-01-01T08:08:17Z,242,78.93931222882894,31,129,37
2018-01-01T08:08:18Z,243,75.09154274371147,6,131,15
2018-01-01T08:08:19Z,244,79.10356904753843,19,128,25
2018-01-01T08:08:20Z,245,80.95257121556347,44,127,47
2018-01-01T08:08:21Z,246,78.29969011945657,69,125,69
2018-01-01T08:08:22Z,247,78.59420711454791,93,130,97
2018-01-01T08:08:23Z,248,71.61959153084321,116,127,116
2018-01-01T08:08:24Z,249,78.56665085876678,138,126,136
2018-01-01T08:08:25Z,250,83.35177988848642,0,126,4
2018-01-01T08:08:26Z,251,83.45538587615246,25,128,30
2018-01-01T08:08:27Z,252,82.64238996704597,50,127,54
2018-01-01T08:08:28Z,253,79.64130671182615,75,128,78
2018-01-01T08:08:29Z,254,76.97434042997887,99,125,97
2018-01-01T08:08:30Z,255,73.022054943602555,122,127,121
2018-01-01T08:08:31Z,256,79.64103595547196,143,125,140
2018-01-01T08:08:32Z,1,68.78253491039096,164,128,163
2018-01-01T08:08:33Z,2,75.85297074184746,182,128,180
2018-01-01T08:08:34Z,3,82.49657347469017,199,128,196
2018-01-01T08:08:35Z,4,79.59851160897578,214,130,212
2018-01-01T08:08:36Z,5,86.88964913250882,227,127,221
2018-01-01T08:08:37Z,6,75.72472986901991,237,129,233
2018-01-01T08:08:38Z,7,81.26582009000542,245,127,239
2018-01-01T08:08:39Z,8,80.26708168048113,251,129,246
2018-01-01T08:08:40Z,9,79.62019373370353,254,125,245
2018-01-01T08:08:41Z,10,72.13393082494613,254,124,245
2018-01-01T08:08:42Z,11,73.86366511635784,252,128,246
2018-01-01T08:08:43Z,12,75.13458753430604,248,128,242
2018-01-01T08:08:44Z,13,73.92965173302767,241,128,236
2018-01-01T08:08:45Z,14,83.71476646017892,231,126,224
2018-01-01T08:08:46Z,15,81.32670071265456,220,125,213
2018-01-01T08:08:47Z,16,74.22814801864178,206,127,201
2018-01-01T08:08:48Z,17,83.71077291431011,190,128,187
2018-01-01T08:08:49Z,18,76.4138409149049,172,129,171
2018-01-01T08:08:50Z,19,80.19252918793606,152,129,152
2018-01-01T08:08:51Z,20,82.03813483930556,131,127,130
2018-01-01T08:08:52Z,21,81.48344409276861,108,125,107
2018-01-01T08:08:53Z,22,77.15243670784062,85,127,86
2018-01-01T08:08:54Z,23,79.89758705626299,61,127,64
2018-01-01T08:08:55Z,24,73.42487833766141,35,126,39
2018-01-01T08:08:56Z,25,75.93070054906144,10,129,17
2018-01-01T08:08:57Z,26,81.25701135422156,14,129,22
2018-01-01T08:08:58Z,27,86.64878844306023,40,127,43
2018-01-01T08:08:59Z,28,86.69057209465585,65,124,64
2018-01-01T08:09:00Z,29,78.15015212851922,89,126,89
2018-01-01T08:09:01Z,30,77.41105484802496,112,128,114
2018-01-01T08:09:02Z,31,81.88074072116625,135,127,134
2018-01-01T08:09:03Z,32,74.15558948090664,156,125,152
2018-01-01T08:09:04Z,33,80.87338060673272,175,127,172
2018-01-01T08:09:05Z,34,82.09072836454364,192,129,190
2018-01-01T08:09:06Z,35,79.30066965366399,208,128,205
2018-01-01T08:09:07Z,36,74.85707992430889,222,127,216
2018-01-01T08:09:08Z,37,83.34707547003381,233,124,225
2018-01-01T08:09:09Z,38,79.40639606785582,242,127,236
2018-01-01T08:09:10Z,39,77.5761712330921,249,128,243
2018-01-01T08:09:11Z,40,77.71839569477058,253,129,248
2018-01-01T08:09:12Z,41,80.09471219817938,254,127,248
2018-01-01T08:09:13Z,42,82.32362713310704,254,128,248
2018-01-01T08:09:14Z,43,79.91640190063134,250,128,244
2018-01-01T08:09:15Z,44,85.48599326886132,244,128,239
2018-01-01T08:09:16Z,45,79.49951410101868,236,125,228
2018-01-01T08:09:17Z,46,82.94604072175005,225,128,220
2018-01-01T08:09:18Z,47,74.13038564326607,212,128,208
2018-01-01T08:09:19Z,48,87.74074789458805,197,130,195
2018-01-01T08:09:20Z,49,83.9760071613281,179,126,176
2018-01-01T08:09:21Z,50,74.81537497044141,160,126,158
2018-01-01T08:09:22Z,51,78.90882906549942,140,127,139
2018-01-01T08:09:23Z,52,73.80342585306556,118,127,118
2018-01-01T08:09:24Z,53,79.05654069563285,95,129,98
2018-01-01T08:09:25Z,54,82.72538849491919,71,127,73
2018-01-01T08:09:26Z,55,84.03253788531563,46,128,50
2018-01-01T08:09:27Z,56,80.25649297759144,21,125,23
2018-01-01T08:09:28Z,57,78.29397520112813,4,128,10
2018-01-01T08:09:29Z,58,80.25137443400416,29,124,31
2018-01-01T08:09:30Z,59,82.59295344311586,54,127,58
2018-01-01T08:09:31Z,60,79.59678800178256,79,128,82
2018-01-01T08:09:32Z,61,81.17360837628884,103,126,102
2018-01-01T08:09:33Z,62,81.14953714046268,125,129,127
2018-01-01T08:09:34Z,63,73.45763529697271,147,131,149
2018-01-01T08:09:35Z,64,82.4766202988682,167,127,164
2018-01-01T08:09:36Z,65,77.2965415588925,185,128,182
2018-01-01T08:09:37Z,66,86.30707502830414,202,132,202
2018-01-01T08:09:38Z,67,79.88582977481022,216,133,217
2018-01-01T08:09:39Z,68,87.25529251861371,229,127,224
2018-01-01T08:09:40Z,69,85.90394037498568,239,123,229
2018-01-01T08:09:41Z,70,81.84347086004871,246,132,244
2018-01-01T08:09:42Z,71,79.32410721993628,251,123,241
2018-01-01T08:09:43Z,72,73.39925651467851,254,128,249
2018-01-01T08:09:44Z,73,75.95042746888889,254,129,249
2018-01-01T08:09:45Z,74,80.91547899295658,252,127,245
2018-01-01T08:09:46Z,75,78.28664465278946,247,126,240
2018-01-01T08:09:47Z,76,84.4939084103139,239,129,236
2018-01-01T08:09:48Z,77,83.49591455632138,230,125,222
2018-01-01T08:09:49Z,78,86.31708475518218,217,127,213
2018-01-01T08:09:50Z,79,80.23519110108886,203,128,200
2018-01-01T08:09:51Z,80,82.38437929920148,187,125,182
2018-01-01T08:09:52Z,81,81.74553879960246,169,128,167
2018-01-01T08:09:53Z,82,79.67642974648747,149,127,147
2018-01-01T08:09:54Z,83,79.89524655905487,127,126,125
2018-01-01T08:09:55Z,84,78.96653805990076,105,129,107
2018-01-01T08:09:56Z,85,85.26102630840268,81,127,83
2018-01-01T08:09:57Z,86,77.70481022930733,56,129,61
2018-01-01T08:09:58Z,87,77.764643607237,31,131,39
2018-01-01T08:09:59Z,88,88.08904298394935,6,124,9
2018-01-01T08:10:00Z,89,74.45556566910697,19,128,25
2018-01-01T08:10:01Z,90,79.10637619616378,44,127,48
2018-01-01T08:10:02Z,91,83.91493583327,69,126,70
2018-01-01T08:10:03Z,92,81.16257415560078,93,127,94
2018-01-01T08:10:04Z,93,74.79758273954818,116,130,119
2018-01-01T08:10:05Z,94,68.90084621426007,138,129,139
2018-01-01T08:10:06Z,95,85.80653712559695,0,128,6
2018-01-01T08:10:07Z,96,79.23392916800418,25,129,31
2018-01-01T08:10:08Z,97,88.15684025886951,50,130,57
2018-01-01T08:10:09Z,98,79.07761310180032,75,127,77
2018-01-01T08:10:10Z,99,76.2856012567737,99,129,102
2018-01-01T08:10:11Z,100,79.98608961298196,122,126,120
2018-01-01T08:10:12Z,101,69.02159211803027,143,129,144
2018-01-01T08:10:13Z,102,74.44262317399892,164,130,164
2018-01-01T08:10:14Z,103,81.19946147636436,182,128,180
2018-01-01T08:10:15Z,104,81.74788941091188,199,128,196
2018-01-01T08:10:16Z,105,81.36165280172953,214,130,212
2018-01-01T08:10:17Z,106,78.7863487366285,227,127,221
2018-01-01T08:10:18Z,107,84.00436322213291,237,125,230
2018-01-01T08:10:19Z,108,83.79039814075105,245,130,242
2018-01-01T08:10:20Z,109,78.94098901954348,251,127,244
2018-01-01T08:10:21Z,110,82.1483292792358,254,127,247
2018-01-01T08:10:22Z,111,76.85479151308027,254,132,253
2018-01-01T08:10:23Z,112,82.89947914827285,252,126,244
2018-01-01T08:10:24Z,113,79.71623947185637,248,129,243
2018-01-01T08:10:25Z,114,75.37111849713239,241,130,237
2018-01-01T08:10:26Z,115,85.28850172918095,231,123,222
2018-01-01T08:10:27Z,116,77.47091363627892,220,126,214
2018-01-01T08:10:28Z,117,77.9635640732675,206,128,202
2018-01-01T08:10:29Z,118,79.55315587995713,190,127,186
2018-01-01T08:10:30Z,119,83.66866498881775,172,130,172
2018-01-01T08:10:31Z,120,83.74440606754085,152,128,152
2018-01-01T08:10:32Z,121,76.55790654319824,131,126,129
2018-01-01T08:10:33Z,122,79.10388262311892,108,129,111
2018-01-01T08:10:34Z,123,75.16444892510422,85,129,88
2018-01-01T08:10:35Z,124,78.01699337910372,61,126,62
2018-01-01T08:10:36Z,125,76.6576620317766,35,130,42
2018-01-01T08:10:37Z,126,74.41389905580876,10,127,15
2018-01-01T08:10:38Z,127,79.71345717572817,14,129,21
2018-01-01T08:10:39Z,128,83.11372767928586,40,126,43
2018-01-01T08:10:40Z,129,77.15326024331442,65,130,70
2018-01-01T08:10:41Z,130,77.22541395930543,89,129,92
2018-01-01T08:10:42Z,131,80.10934930525214,112,127,112
2018-01-01T08:10:43Z,132,78.40962060074806,135,127,134
2018-01-01T08:10:44Z,133,83.69568695594499,156,126,153
2018-01-01T08:10:45Z,134,79.08085040795811,175,130,175
2018-01-01T08:10:46Z,135,82.51872187052167,192,127,189
2018-01-01T08:10:47Z,136,84.05295102953865,208,127,203
2018-01-01T08:10:48Z,137,84.95712716323106,222,130,219
2018-01-01T08:10:49Z,138,82.59464872328637,233,125,225
2018-01-01T08:10:50Z,139,82.47440471852184,242,125,234
2018-01-01T08:10:51Z,140,83.28720617599677,249,129,245
2018-01-01T08:10:52Z,141,86.1792679930895,253,130,249
2018-01-01T08:10:53Z,142,72.78109492681739,254,128,249
2018-01-01T08:10:54Z,143,79.17149086555077,254,125,245
2018-01-01T08:10:55Z,144,81.03078419390857,250,129,245
2018-01-01T08:10:56Z,145,77.63265887646895,244,126,237
2018-01-01T08:10:57Z,146,79.32170517594982,236,129,231
2018-01-01T08:10:58Z,147,81.78537164914674,225,129,221
2018-01-01T08:10:59Z,148,78.05297323735331,212,126,206
2018-01-01T08:11:00Z,149,78.64829840528465,197,128,194
2018-01-01T08:11:01Z,150,82.92031424356044,179,130,179
2018-01-01T08:11:02Z,151,74.73532901434282,160,128,159
2018-01-01T08:11:03Z,152,81.01183331960922,140,128,140
2018-01-01T08:11:04Z,153,76.26858435916903,118,124,115
2018-01-01T08:11:05Z,154,80.77439732443656,95,128,97
2018-01-01T08:11:06Z,155,76.37173234567827,71,127,73
2018-01-01T08:11:07Z,156,84.90196983571792,46,128,50
2018-01-01T08:11:08Z,157,77.7830553967096,21,127,26
2018-01-01T08:11:09Z,158,88.69454382557014,4,126,8
2018-01-01T08:11:10Z,159,86.42603022767221,29,131,37
2018-01-01T08:11:11Z,160,85.25870072447329,54,130,60
2018-01-01T08:11:12Z,161,81.42671096804823,79,126,80
2018-01-01T08:11:13Z,162,72.16846771284375,103,127,104
2018-01-01T08:11:14Z,163,72.96426271033381,125,129,127
2018-01-01T08:11:15Z,164,80.43828848614264,147,126,144
2018-01-01T08:11:16Z,165,78.50026079635354,167,127,164
2018-01-01T08:11:17Z,166,81.33734720883972,185,126,181
2018-01-01T08:11:18Z,167,76.44338530365175,202,130,201
2018-01-01T08:11:19Z,168,82.2195495280628,216,125,209
2018-01-01T08:11:20Z,169,84.63191145002558,229,129,225
2018-01-01T08:11:21Z,170,78.02085849586707,239,129,235
2018-01-01T08:11:22Z,171,83.292469650487,246,130,242
2018-01-01T08:11:23Z,172,74.61511583003723,251,125,243
2018-01-01T08:11:24Z,173,77.7193490613663,254,129,249
2018-01-01T08:11:25Z,174,78.29457039369741,254,130,251
2018-01-01T08:11:26Z,175,76.8727635386598,252,125,243
2018-01-01T08:11:27Z,176,80.63876594488659,247,126,239
2018-01-01T08:11:28Z,177,77.26656651336245,239,127,233
2018-01-01T08:11:29Z,178,73.89863630116827,230,129,226
2018-01-01T08:11:30Z,179,81.01537608080987,217,130,216
2018-01-01T08:11:31Z,180,75.09030453659277,203,129,201
2018-01-01T08:11:32Z,181,82.34907762906005,187,127,183
2018-01-01T08:11:33Z,182,85.12674849522422,169,127,166
2018-01-01T08:11:34Z,183,85.52288473586175,149,129,149
2018-01-01T08:11:35Z,184,83.0718769812023,127,128,128
2018-01-01T08:11:36Z,185,86.47191301293657,105,127,105
2018-01-01T08:11:37Z,186,82.03532607239475,81,127,83
2018-01-01T08:11:38Z,187,84.77153588257312,56,129,61
2018-01-01T08:11:39Z,188,79.9881515846104,31,127,35
2018-01-01T08:11:40Z,189,82.44394216346844,6,126,11
2018-01-01T08:11:41Z,190,80.52783837456481,19,126,22
2018-01-01T08:11:42Z,191,82.58565230497618,44,128,49
2018-01-01T08:11:43Z,192,76.30701384550161,69,126,70
2018-01-01T08:11:44Z,193,79.8970437223551,93,128,95
2018-01-01T08:11:45Z,194,81.72850509327355,116,124,114
2018-01-01T08:11:46Z,195,84.63749242191895,138,128,138
2018-01-01T08:11:47Z,196,81.66963626677911,0,128,6
2018-01-01T08:11:48Z,197,75.76873812338059,25,125,28
2018-01-01T08:11:49Z,198,74.9499334070722,50,126,52
2018-01-01T08:11:50Z,199,87.63454189207079,75,126,76
2018-01-01T08:11:51Z,200,82.03639502126684,99,128,101
2018-01-01T08:11:52Z,201,76.49051757779564,122,126,121
2018-01-01T08:11:53Z,202,80.1728219988881,143,124,139
2018-01-01T08:11:54Z,203,83.55670080945907,164,126,160
2018-01-01T08:11:55Z,204,81.73675990114707,182,130,182
2018-01-01T08:11:56Z,205,77.14219763169065,199,127,196
2018-01-01T08:11:57Z,206,82.12265836295283,214,127,209
2018-01-01T08:11:58Z,207,84.98402861405445,227,127,222
2018-01-01T08:11:59Z,208,79.97727159023562,237,128,232
2018-01-01T08:12:00Z,209,81.65117681824653,245,127,239
2018-01-01T08:12:01Z,210,77.2883503779024,251,130,247
2018-01-01T08:12:02Z,211,69.77616052582314,254,126,246
2018-01-01T08:12:03Z,212,76.54638140266485,254,128,249
2018-01-01T08:12:04Z,213,76.25517892734318,252,126,245
2018-01-01T08:12:05Z,214,92.56506137259322,248,123,238
2018-01-01T08:12:06Z,215,79.59496395920313,241,127,235
2018-01-01T08:12:07Z,216,73.43602490258581,231,128,227
2018-01-01T08:12:08Z,217,78.04264559764967,220,129,217
2018-01-01T08:12:09Z,218,80.86172266047542,206,126,200
2018-01-01T08:12:10Z,219,79.52253310007693,190,127,186
2018-01-01T08:12:11Z,220,83.03391299432025,172,126,168
2018-01-01T08:12:12Z,221,81.0918744512409,152,127,150
2018-01-01T08:12:13Z,222,79.11336770608813,131,126,129
2018-01-01T08:12:14Z,223,76.13579008061848,108,125,107
2018-01-01T08:12:15Z,224,80.45085711051068,85,127,86
2018-01-01T08:12:16Z,225,82.934739551027,61,130,66
2018-01-01T08:12:17Z,226,77.12010810773748,35,126,38
2018-01-01T08:12:18Z,227,73.7853453390364,10,129,17
2018-01-01T08:12:19Z,228,74.9458396145632,14,128,20
2018-01-01T08:12:20Z,229,80.0358349787923,40,125,42
2018-01-01T08:12:21Z,230,82.38296517284302,65,129,69
2018-01-01T08:12:22Z,231,84.75245612038002,89,127,90
2018-01-01T08:12:23Z,232,80.98387376794432,112,126,111
2018-01-01T08:12:24Z,233,77.56841598308918,135,131,137
2018-01-01T08:12:25Z,234,78.49584881196456,156,126,153
2018-01-01T08:12:26Z,235,75.05512629491244,175,126,171
2018-01-01T08:12:27Z,236,80.93569777634018,192,127,188
2018-01-01T08:12:28Z,237,83.33456183188922,208,133,209
2018-01-01T08:12:29Z,238,76.33786054022185,222,128,218
2018-01-01T08:12:30Z,239,87.18159823053391,233,128,228
2018-01-01T08:12:31Z,240,74.44176937999005,242,127,236
2018-01-01T08:12:32Z,241,74.37578011715217,249,128,243
2018-01-01T08:12:33Z,242,75.34445300561603,253,128,247
2018-01-01T08:12:34Z,243,76.54091934352721,254,130,250
2018-01-01T08:12:35Z,244,88.64527289781029,254,130,249
2018-01-01T08:12:36Z,245,77.88112039457542,250,130,246
2018-01-01T08:12:37Z,246,81.06423980095772,244,127,237
2018-01-01T08:12:38Z,247,71.39700421458494,236,130,232
2018-01-01T08:12:39Z,248,81.06729836325866,225,128,220
2018-01-01T08:12:40Z,249,79.34385915729443,212,125,205
2018-01-01T08:12:41Z,250,75.33260662795335,197,128,194
2018-01-01T08:12:42Z,251,76.29677100719358,179,125,174
2018-01-01T08:12:43Z,252,82.55104261269776,160,129,160
2018-01-01T08:12:44Z,253,79.825075987533,140,128,139
2018-01-01T08:12:45Z,254,80.00799919733448,118,127,118
2018-01-01T08:12:46Z,255,87.9884721725405,95,129,98
2018-01-01T08:12:47Z,256,80.0753647863328,71,128,74
2018-01-01T08:12:48Z,1,82.18147965116032,46,126,48
2018-01-01T08:12:49Z,2,78.04633011716247,21,127,26
2018-01-01T08:12:50Z,3,79.84731133044667,4,126,8
2018-01-01T08:12:51Z,4,84.02876250065563,29,126,33
2018-01-01T08:12:52Z,5,78.22209511566366,54,128,58
2018-01-01T08:12:53Z,6,82.53132044596285,79,127,81
2018-01-01T08:12:54Z,7,76.35871535437816,103,127,104
2018-01-01T08:12:55Z,8,79.93899070522211,125,128,126
2018-01-01T08:12:56Z,9,78.54882164301674,147,124,143
2018-01-01T08:12:57Z,10,84.07439344875515,167,124,162
2018-01-01T08:12:58Z,11,83.93245120384482,185,126,181
2018-01-01T08:12:59Z,12,74.78640363738947,202,128,198
2018-01-01T08:13:00Z,13,71.2334549462673,216,130,214
2018-01-01T08:13:01Z,14,83.06726827419709,229,130,226
2018-01-01T08:13:02Z,15,72.9079045254037,239,131,236
2018-01-01T08:13:03Z,16,78.07484030376376,246,127,240
2018-01-01T08:13:04Z,17,78.6995211337639,251,127,245
2018-01-01T08:13:05Z,18,76.43941671841978,254,131,251
2018-01-01T08:13:06Z,19,78.74210067791198,254,128,248
2018-01-01T08:13:07Z,20,79.91189989567603,252,131,249
2018-01-01T08:13:08Z,21,76.98058741975295,247,129,242
2018-01-01T08:13:09Z,22,79.29412048298775,239,125,231
2018-01-01T08:13:10Z,23,77.55614140468525,230,127,224
2018-01-01T08:13:11Z,24,80.22594488565039,217,122,207
2018-01-01T08:13:12Z,25,77.28472309466218,203,124,196
2018-01-01T08:13:13Z,26,82.20140264125573,187,128,184
2018-01-01T08:13:14Z,27,75.05812831906421,169,130,169
2018-01-01T08:13:15Z,28,78.22827627917565,149,124,144
2018-01-01T08:13:16Z,29,74.0350338022878,127,123,123
2018-01-01T08:13:17Z,30,83.27415524759907,105,129,107
2018-01-01T08:13:18Z,31,82.6539482894683,81,127,83
2018-01-01T08:13:19Z,32,81.80598576860172,56,127,59
2018-01-01T08:13:20Z,33,77.27120857997862,31,130,38
2018-01-01T08:13:21Z,34,83.06303936278981,6,130,14
2018-01-01T08:13:22Z,35,74.31939824258652,19,124,21
2018-01-01T08:13:23Z,36,70.16586156992568,44,127,48
2018-01-01T08:13:24Z,37,87.32081516356352,69,127,71
2018-01-01T08:13:25Z,38,81.2413814870223,93,129,96
2018-01-01T08:13:26Z,39,88.46793325050476,116,125,114
2018-01-01T08:13:27Z,40,83.89121207715289,138,128,138
2018-01-01T08:13:28Z,41,75.6456929116284,0,127,5
2018-01-01T08:13:29Z,42,75.75024451309827,25,127,29
2018-01-01T08:13:30Z,43,80.14718389906699,50,128,55
2018-01-01T08:13:31Z,44,77.72964355728087,75,130,79
2018-01-01T08:13:32Z,45,78.91166495202306,99,128,101
2018-01-01T08:13:33Z,46,81.32920728548656,122,126,121
2018-01-01T08:13:34Z,47,78.09199466901347,143,130,145
2018-01-01T08:13:35Z,48,76.70771958955687,164,128,162
2018-01-01T08:13:36Z,49,80.22090336528352,182,125,177
2018-01-01T08:13:37Z,50,79.75607029937103,199,128,196
2018-01-01T08:13:38Z,51,75.64390546663184,214,128,210
2018-01-01T08:13:39Z,52,77.65679415357168,227,127,221
2018-01-01T08:13:40Z,53,81.36511305948795,237,125,230
2018-01-01T08:13:41Z,54,71.85112543342255,245,126,238
2018-01-01T08:13:42Z,55,81.79680518748043,251,125,242
2018-01-01T08:13:43Z,56,79.02818679014233,254,128,248
2018-01-01T08:13:44Z,57,81.66708061678133,254,126,246
2018-01-01T08:13:45Z,58,75.93043835962888,252,127,246
2018-01-01T08:13:46Z,59,80.78588719639014,248,127,241
2018-01-01T08:13:47Z,60,79.17434528871179,241,127,235
2018-01-01T08:13:48Z,61,79.2993379510052,231,127,226
2018-01-01T08:13:49Z,62,78.04970158192778,220,131,219
2018-01-01T08:13:50Z,63,81.82515767987825,206,128,203
2018-01-01T08:13:51Z,64,83.32159910715956,190,129,188
2018-01-01T08:13:52Z,65,72.52991104960249,172,125,167
2018-01-01T08:13:53Z,66,80.93940538313194,152,131,154
2018-01-01T08:13:54Z,67,78.41161192946743,131,128,131
2018-01-01T08:13:55Z,68,75.61597411286063,108,127,109
